"","date","Country","ISO3","confirmed","death","confirmed_cum","death_cum","confirmed_cum_lag_01","death_cum_lag_01","confirmed_cum_lag_02","death_cum_lag_02","confirmed_cum_lag_03","death_cum_lag_03","confirmed_cum_lag_04","death_cum_lag_04","confirmed_cum_lag_05","death_cum_lag_05","confirmed_cum_lag_06","death_cum_lag_06","confirmed_cum_lag_07","death_cum_lag_07","confirmed_cum_lag_08","death_cum_lag_08","confirmed_cum_lag_09","death_cum_lag_09","confirmed_cum_lag_10","death_cum_lag_10","confirmed_cum_lag_11","death_cum_lag_11","confirmed_cum_lag_12","death_cum_lag_12","confirmed_cum_lag_13","death_cum_lag_13","confirmed_cum_lag_14","death_cum_lag_14","confirmed_cum_lag_15","death_cum_lag_15","confirmed_cum_lag_16","death_cum_lag_16","confirmed_cum_lag_17","death_cum_lag_17","confirmed_cum_lag_18","death_cum_lag_18","confirmed_cum_lag_19","death_cum_lag_19","confirmed_cum_lag_20","death_cum_lag_20"
"2644",2020-03-05,"India","IND",2,0,30,0,28,0,5,0,5,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
"2645",2020-03-06,"India","IND",1,0,31,0,30,0,28,0,5,0,5,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
"2646",2020-03-07,"India","IND",3,0,34,0,31,0,30,0,28,0,5,0,5,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
"2647",2020-03-08,"India","IND",5,0,39,0,34,0,31,0,30,0,28,0,5,0,5,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
"2648",2020-03-09,"India","IND",4,0,43,0,39,0,34,0,31,0,30,0,28,0,5,0,5,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
"2649",2020-03-10,"India","IND",13,0,56,0,43,0,39,0,34,0,31,0,30,0,28,0,5,0,5,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
"2650",2020-03-11,"India","IND",6,1,62,1,56,0,43,0,39,0,34,0,31,0,30,0,28,0,5,0,5,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
"2651",2020-03-12,"India","IND",11,0,73,1,62,1,56,0,43,0,39,0,34,0,31,0,30,0,28,0,5,0,5,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
"2652",2020-03-13,"India","IND",9,1,82,2,73,1,62,1,56,0,43,0,39,0,34,0,31,0,30,0,28,0,5,0,5,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
"2653",2020-03-14,"India","IND",20,0,102,2,82,2,73,1,62,1,56,0,43,0,39,0,34,0,31,0,30,0,28,0,5,0,5,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
"2654",2020-03-15,"India","IND",11,0,113,2,102,2,82,2,73,1,62,1,56,0,43,0,39,0,34,0,31,0,30,0,28,0,5,0,5,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
"2655",2020-03-16,"India","IND",6,0,119,2,113,2,102,2,82,2,73,1,62,1,56,0,43,0,39,0,34,0,31,0,30,0,28,0,5,0,5,0,3,0,3,0,3,0,3,0,3,0,3,0
"2656",2020-03-17,"India","IND",23,1,142,3,119,2,113,2,102,2,82,2,73,1,62,1,56,0,43,0,39,0,34,0,31,0,30,0,28,0,5,0,5,0,3,0,3,0,3,0,3,0,3,0
"2657",2020-03-18,"India","IND",14,0,156,3,142,3,119,2,113,2,102,2,82,2,73,1,62,1,56,0,43,0,39,0,34,0,31,0,30,0,28,0,5,0,5,0,3,0,3,0,3,0,3,0
"2658",2020-03-19,"India","IND",38,1,194,4,156,3,142,3,119,2,113,2,102,2,82,2,73,1,62,1,56,0,43,0,39,0,34,0,31,0,30,0,28,0,5,0,5,0,3,0,3,0,3,0
"2659",2020-03-20,"India","IND",50,1,244,5,194,4,156,3,142,3,119,2,113,2,102,2,82,2,73,1,62,1,56,0,43,0,39,0,34,0,31,0,30,0,28,0,5,0,5,0,3,0,3,0
"2660",2020-03-21,"India","IND",86,-1,330,4,244,5,194,4,156,3,142,3,119,2,113,2,102,2,82,2,73,1,62,1,56,0,43,0,39,0,34,0,31,0,30,0,28,0,5,0,5,0,3,0
"2661",2020-03-22,"India","IND",66,3,396,7,330,4,244,5,194,4,156,3,142,3,119,2,113,2,102,2,82,2,73,1,62,1,56,0,43,0,39,0,34,0,31,0,30,0,28,0,5,0,5,0
"2662",2020-03-23,"India","IND",103,3,499,10,396,7,330,4,244,5,194,4,156,3,142,3,119,2,113,2,102,2,82,2,73,1,62,1,56,0,43,0,39,0,34,0,31,0,30,0,28,0,5,0
"2663",2020-03-24,"India","IND",37,0,536,10,499,10,396,7,330,4,244,5,194,4,156,3,142,3,119,2,113,2,102,2,82,2,73,1,62,1,56,0,43,0,39,0,34,0,31,0,30,0,28,0
"2664",2020-03-25,"India","IND",121,2,657,12,536,10,499,10,396,7,330,4,244,5,194,4,156,3,142,3,119,2,113,2,102,2,82,2,73,1,62,1,56,0,43,0,39,0,34,0,31,0,30,0
"2665",2020-03-26,"India","IND",70,8,727,20,657,12,536,10,499,10,396,7,330,4,244,5,194,4,156,3,142,3,119,2,113,2,102,2,82,2,73,1,62,1,56,0,43,0,39,0,34,0,31,0
"2666",2020-01-22,"Philippines","PHL",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2667",2020-01-23,"Philippines","PHL",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2668",2020-01-24,"Philippines","PHL",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2669",2020-01-25,"Philippines","PHL",0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2670",2020-01-26,"Philippines","PHL",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2671",2020-01-27,"Philippines","PHL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2672",2020-01-28,"Philippines","PHL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2673",2020-01-29,"Philippines","PHL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2674",2020-01-30,"Philippines","PHL",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2675",2020-01-31,"Philippines","PHL",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2676",2020-02-01,"Philippines","PHL",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2677",2020-02-02,"Philippines","PHL",1,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2678",2020-02-03,"Philippines","PHL",0,0,2,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2679",2020-02-04,"Philippines","PHL",0,0,2,1,2,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2680",2020-02-05,"Philippines","PHL",0,0,2,1,2,1,2,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2681",2020-02-06,"Philippines","PHL",0,0,2,1,2,1,2,1,2,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2682",2020-02-07,"Philippines","PHL",1,0,3,1,2,1,2,1,2,1,2,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2683",2020-02-08,"Philippines","PHL",0,0,3,1,3,1,2,1,2,1,2,1,2,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"2684",2020-02-09,"Philippines","PHL",0,0,3,1,3,1,3,1,2,1,2,1,2,1,2,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"2685",2020-02-10,"Philippines","PHL",0,0,3,1,3,1,3,1,3,1,2,1,2,1,2,1,2,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"2686",2020-02-11,"Philippines","PHL",0,0,3,1,3,1,3,1,3,1,3,1,2,1,2,1,2,1,2,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2687",2020-02-12,"Philippines","PHL",0,0,3,1,3,1,3,1,3,1,3,1,3,1,2,1,2,1,2,1,2,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2688",2020-02-13,"Philippines","PHL",0,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,1,2,1,2,1,2,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2689",2020-02-14,"Philippines","PHL",0,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,1,2,1,2,1,2,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"2690",2020-02-15,"Philippines","PHL",0,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,1,2,1,2,1,2,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"2691",2020-02-16,"Philippines","PHL",0,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,1,2,1,2,1,2,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0
"2692",2020-02-17,"Philippines","PHL",0,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,1,2,1,2,1,2,1,2,1,1,0,1,0,1,0,0,0,0,0
"2693",2020-02-18,"Philippines","PHL",0,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,1,2,1,2,1,2,1,2,1,1,0,1,0,1,0,0,0
"2694",2020-02-19,"Philippines","PHL",0,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,1,2,1,2,1,2,1,2,1,1,0,1,0,1,0
"2695",2020-02-20,"Philippines","PHL",0,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,1,2,1,2,1,2,1,2,1,1,0,1,0
"2696",2020-02-21,"Philippines","PHL",0,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,1,2,1,2,1,2,1,2,1,1,0
"2697",2020-02-22,"Philippines","PHL",0,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,1,2,1,2,1,2,1,2,1
"2698",2020-02-23,"Philippines","PHL",0,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,1,2,1,2,1,2,1
"2699",2020-02-24,"Philippines","PHL",0,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,1,2,1,2,1
"2700",2020-02-25,"Philippines","PHL",0,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,1,2,1
"2701",2020-02-26,"Philippines","PHL",0,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,1
"2702",2020-02-27,"Philippines","PHL",0,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
"2703",2020-02-28,"Philippines","PHL",0,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
"2704",2020-02-29,"Philippines","PHL",0,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
"2705",2020-03-01,"Philippines","PHL",0,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
"2706",2020-03-02,"Philippines","PHL",0,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
"2707",2020-03-03,"Philippines","PHL",0,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
"2708",2020-03-04,"Philippines","PHL",0,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
"2709",2020-03-05,"Philippines","PHL",0,0,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
"2710",2020-03-06,"Philippines","PHL",2,0,5,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
"2711",2020-03-07,"Philippines","PHL",1,0,6,1,5,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
"2712",2020-03-08,"Philippines","PHL",4,0,10,1,6,1,5,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
"2713",2020-03-09,"Philippines","PHL",10,0,20,1,10,1,6,1,5,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
"2714",2020-03-10,"Philippines","PHL",13,0,33,1,20,1,10,1,6,1,5,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
"2715",2020-03-11,"Philippines","PHL",16,0,49,1,33,1,20,1,10,1,6,1,5,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
"2716",2020-03-12,"Philippines","PHL",3,1,52,2,49,1,33,1,20,1,10,1,6,1,5,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
"2717",2020-03-13,"Philippines","PHL",12,3,64,5,52,2,49,1,33,1,20,1,10,1,6,1,5,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
"2718",2020-03-14,"Philippines","PHL",47,3,111,8,64,5,52,2,49,1,33,1,20,1,10,1,6,1,5,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
"2719",2020-03-15,"Philippines","PHL",29,3,140,11,111,8,64,5,52,2,49,1,33,1,20,1,10,1,6,1,5,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
"2720",2020-03-16,"Philippines","PHL",2,1,142,12,140,11,111,8,64,5,52,2,49,1,33,1,20,1,10,1,6,1,5,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
"2721",2020-03-17,"Philippines","PHL",45,0,187,12,142,12,140,11,111,8,64,5,52,2,49,1,33,1,20,1,10,1,6,1,5,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
"2722",2020-03-18,"Philippines","PHL",15,7,202,19,187,12,142,12,140,11,111,8,64,5,52,2,49,1,33,1,20,1,10,1,6,1,5,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
"2723",2020-03-19,"Philippines","PHL",15,-2,217,17,202,19,187,12,142,12,140,11,111,8,64,5,52,2,49,1,33,1,20,1,10,1,6,1,5,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1
"2724",2020-03-20,"Philippines","PHL",13,1,230,18,217,17,202,19,187,12,142,12,140,11,111,8,64,5,52,2,49,1,33,1,20,1,10,1,6,1,5,1,3,1,3,1,3,1,3,1,3,1,3,1
"2725",2020-03-21,"Philippines","PHL",77,1,307,19,230,18,217,17,202,19,187,12,142,12,140,11,111,8,64,5,52,2,49,1,33,1,20,1,10,1,6,1,5,1,3,1,3,1,3,1,3,1,3,1
"2726",2020-03-22,"Philippines","PHL",73,6,380,25,307,19,230,18,217,17,202,19,187,12,142,12,140,11,111,8,64,5,52,2,49,1,33,1,20,1,10,1,6,1,5,1,3,1,3,1,3,1,3,1
"2727",2020-03-23,"Philippines","PHL",82,8,462,33,380,25,307,19,230,18,217,17,202,19,187,12,142,12,140,11,111,8,64,5,52,2,49,1,33,1,20,1,10,1,6,1,5,1,3,1,3,1,3,1
"2728",2020-03-24,"Philippines","PHL",90,2,552,35,462,33,380,25,307,19,230,18,217,17,202,19,187,12,142,12,140,11,111,8,64,5,52,2,49,1,33,1,20,1,10,1,6,1,5,1,3,1,3,1
"2729",2020-03-25,"Philippines","PHL",84,3,636,38,552,35,462,33,380,25,307,19,230,18,217,17,202,19,187,12,142,12,140,11,111,8,64,5,52,2,49,1,33,1,20,1,10,1,6,1,5,1,3,1
"2730",2020-03-26,"Philippines","PHL",71,7,707,45,636,38,552,35,462,33,380,25,307,19,230,18,217,17,202,19,187,12,142,12,140,11,111,8,64,5,52,2,49,1,33,1,20,1,10,1,6,1,5,1
"2731",2020-01-22,"Singapore","SGP",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2732",2020-01-23,"Singapore","SGP",1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2733",2020-01-24,"Singapore","SGP",2,0,3,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2734",2020-01-25,"Singapore","SGP",0,0,3,0,3,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2735",2020-01-26,"Singapore","SGP",1,0,4,0,3,0,3,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2736",2020-01-27,"Singapore","SGP",1,0,5,0,4,0,3,0,3,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2737",2020-01-28,"Singapore","SGP",2,0,7,0,5,0,4,0,3,0,3,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2738",2020-01-29,"Singapore","SGP",0,0,7,0,7,0,5,0,4,0,3,0,3,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2739",2020-01-30,"Singapore","SGP",3,0,10,0,7,0,7,0,5,0,4,0,3,0,3,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2740",2020-01-31,"Singapore","SGP",3,0,13,0,10,0,7,0,7,0,5,0,4,0,3,0,3,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2741",2020-02-01,"Singapore","SGP",3,0,16,0,13,0,10,0,7,0,7,0,5,0,4,0,3,0,3,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2742",2020-02-02,"Singapore","SGP",2,0,18,0,16,0,13,0,10,0,7,0,7,0,5,0,4,0,3,0,3,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2743",2020-02-03,"Singapore","SGP",0,0,18,0,18,0,16,0,13,0,10,0,7,0,7,0,5,0,4,0,3,0,3,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2744",2020-02-04,"Singapore","SGP",6,0,24,0,18,0,18,0,16,0,13,0,10,0,7,0,7,0,5,0,4,0,3,0,3,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2745",2020-02-05,"Singapore","SGP",4,0,28,0,24,0,18,0,18,0,16,0,13,0,10,0,7,0,7,0,5,0,4,0,3,0,3,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2746",2020-02-06,"Singapore","SGP",0,0,28,0,28,0,24,0,18,0,18,0,16,0,13,0,10,0,7,0,7,0,5,0,4,0,3,0,3,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2747",2020-02-07,"Singapore","SGP",2,0,30,0,28,0,28,0,24,0,18,0,18,0,16,0,13,0,10,0,7,0,7,0,5,0,4,0,3,0,3,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"2748",2020-02-08,"Singapore","SGP",3,0,33,0,30,0,28,0,28,0,24,0,18,0,18,0,16,0,13,0,10,0,7,0,7,0,5,0,4,0,3,0,3,0,1,0,0,0,NA,NA,NA,NA,NA,NA
"2749",2020-02-09,"Singapore","SGP",7,0,40,0,33,0,30,0,28,0,28,0,24,0,18,0,18,0,16,0,13,0,10,0,7,0,7,0,5,0,4,0,3,0,3,0,1,0,0,0,NA,NA,NA,NA
"2750",2020-02-10,"Singapore","SGP",5,0,45,0,40,0,33,0,30,0,28,0,28,0,24,0,18,0,18,0,16,0,13,0,10,0,7,0,7,0,5,0,4,0,3,0,3,0,1,0,0,0,NA,NA
"2751",2020-02-11,"Singapore","SGP",2,0,47,0,45,0,40,0,33,0,30,0,28,0,28,0,24,0,18,0,18,0,16,0,13,0,10,0,7,0,7,0,5,0,4,0,3,0,3,0,1,0,0,0
"2752",2020-02-12,"Singapore","SGP",3,0,50,0,47,0,45,0,40,0,33,0,30,0,28,0,28,0,24,0,18,0,18,0,16,0,13,0,10,0,7,0,7,0,5,0,4,0,3,0,3,0,1,0
"2753",2020-02-13,"Singapore","SGP",8,0,58,0,50,0,47,0,45,0,40,0,33,0,30,0,28,0,28,0,24,0,18,0,18,0,16,0,13,0,10,0,7,0,7,0,5,0,4,0,3,0,3,0
"2754",2020-02-14,"Singapore","SGP",9,0,67,0,58,0,50,0,47,0,45,0,40,0,33,0,30,0,28,0,28,0,24,0,18,0,18,0,16,0,13,0,10,0,7,0,7,0,5,0,4,0,3,0
"2755",2020-02-15,"Singapore","SGP",5,0,72,0,67,0,58,0,50,0,47,0,45,0,40,0,33,0,30,0,28,0,28,0,24,0,18,0,18,0,16,0,13,0,10,0,7,0,7,0,5,0,4,0
"2756",2020-02-16,"Singapore","SGP",3,0,75,0,72,0,67,0,58,0,50,0,47,0,45,0,40,0,33,0,30,0,28,0,28,0,24,0,18,0,18,0,16,0,13,0,10,0,7,0,7,0,5,0
"2757",2020-02-17,"Singapore","SGP",2,0,77,0,75,0,72,0,67,0,58,0,50,0,47,0,45,0,40,0,33,0,30,0,28,0,28,0,24,0,18,0,18,0,16,0,13,0,10,0,7,0,7,0
"2758",2020-02-18,"Singapore","SGP",4,0,81,0,77,0,75,0,72,0,67,0,58,0,50,0,47,0,45,0,40,0,33,0,30,0,28,0,28,0,24,0,18,0,18,0,16,0,13,0,10,0,7,0
"2759",2020-02-19,"Singapore","SGP",3,0,84,0,81,0,77,0,75,0,72,0,67,0,58,0,50,0,47,0,45,0,40,0,33,0,30,0,28,0,28,0,24,0,18,0,18,0,16,0,13,0,10,0
"2760",2020-02-20,"Singapore","SGP",0,0,84,0,84,0,81,0,77,0,75,0,72,0,67,0,58,0,50,0,47,0,45,0,40,0,33,0,30,0,28,0,28,0,24,0,18,0,18,0,16,0,13,0
